Country,Year,CPI_Score,Rank,Region,Public_Sector_Corruption,Judicial_Corruption,Police_Corruption,Executive_Branch_Corruption,Legislative_Corruption,Bribery_Index,Business_Corruption,Health_Corruption,Education_Corruption,Media_Corruption,Political_Party_Corruption,Foreign_Influence,Corporate_Governance,Transparency_Index,Freedom_of_Press,Civil_Liberties,Democracy_Index,Human_Rights_Index,Government_Effectiveness,Regulatory_Quality,Rule_of_Law,Voice_and_Accountability,GDP_per_Capita,Unemployment_Rate,Inflation_Rate,HDI,Population,Internet_Penetration
China,2007,60,138,Oceania,9.204723006138881,2.247587779386886,1.2876154367597359,7.7554845079428905,5.815158343218788,5.527435048366303,9.294896373272731,9.311720613381269,6.871376140620292,5.4613750460242825,3.650979193882532,8.306794770127285,2.364531291851606,4.929182657095732,4.0887938901568885,9.283585052308393,0.6863683361620576,1.2482385161508402,5.759130839900617,6.261366668304009,9.139274380061025,4.908473214676457,55983,19.339513638714003,3.8950503578271904,0.1524240251000336,904685705,86.78504646048883
UK,2016,19,102,Asia,7.239842652481513,2.783270704986389,2.652946755847214,6.30927646498461,9.013751683784113,6.150059299531671,0.6705260694923865,5.685087697345313,6.225021797825267,6.208496424772198,5.280501222607286,6.921760348559155,1.170278998269365,4.481528689994404,8.44760891524064,6.780567356940999,1.4016161364052249,5.078698874461827,1.0417263699260737,2.297650855454074,1.0825630621271987,4.32661011058805,64411,3.4127079152025974,11.860415152339925,0.5914710645380462,247234481,51.30697092247342
China,2002,81,78,Americas,6.6194958647989335,1.8029428528621783,9.192962153289052,0.9711386751365891,0.2132207348071269,1.3194502911624506,3.0396658376249066,9.90192093933863,4.45699791095572,4.557661453650795,4.600168486790064,4.565113579905797,4.842301693979078,8.698039545817595,7.096435307834002,5.646440159124985,1.9647669223548148,6.869446732836675,3.771398978300505,1.822732812440142,8.38817203734575,9.268439038324809,29064,7.785851646395039,10.634650854873627,0.9887973845467122,253666955,78.20454459519725
India,2019,30,177,Americas,4.412458764311774,9.015680855277886,9.462329004445271,9.75179136254691,1.550343613978017,2.5396337685712744,6.524639830079667,7.926330427168871,3.0194163693745404,2.997709905208963,5.477612898827365,8.215832746098151,4.910891319564959,1.7214543428156182,4.46763410826291,2.4714228769445388,9.028407580035791,9.432630884721632,9.552411833102298,2.0456805239969658,7.018931411203054,3.055118551929421,46754,10.000968594120945,8.114776963236029,0.16293679129548377,81318545,10.346781455306498
Japan,2014,79,169,Europe,6.711124983744359,1.6903751636255104,4.84139127117945,2.3681791452122236,6.243759554919758,0.2325043528415205,3.1545300284478914,8.181401837431444,4.743873420928336,2.491302853229879,3.12088340740687,7.330486843652821,4.559607512032565,0.2358221768398483,2.640169810980587,4.089781867788953,9.715887893876967,8.922576964468945,1.6608272936459545,5.213200875201735,3.9383938621308054,3.705898180428715,30043,11.067928391886149,8.302074547765638,0.5361135961102921,740200398,87.44619283470013
France,2014,94,83,Oceania,0.3237537727440809,8.829261188948626,3.745509634032975,6.2786476994386895,0.6582804655009544,8.639517200542654,4.510256111930387,3.861225076510072,0.15102809539694007,5.892195862613518,1.6667107634504896,7.591840010301451,7.782625988482859,5.292477972626523,0.15570037764910172,7.802167412814825,2.669787446246116,8.412159083886259,6.202295652339492,8.859001871594172,8.347758456177457,6.911657400566417,13568,15.527366982267697,10.576444895810408,0.9601763191176566,696925522,18.99375043345949
USA,2023,66,30,Europe,5.862386720298945,5.722433959684513,2.827818056030292,7.971780582613111,6.4497048506069135,0.24905069746200437,0.2009086254429604,2.5754138783499902,0.7387061945375228,4.709752966009214,8.033156490423751,2.90073737895026,0.9977686022558452,1.7756610739465084,1.753798049877806,2.39408342668595,4.983150149195667,3.9387277624684636,8.333478025247468,8.18604334209632,9.034825959372665,7.592868309616306,35625,14.570169644073214,14.9723414993772,0.982313342465875,1050823926,56.822362344573165
UK,2021,48,5,Asia,5.537765625992482,8.674509553888601,4.987515410909684,9.392360099065117,9.841210770252678,3.1869583786086695,6.9349800616184005,5.982591739818802,1.626767908730049,4.030331235900104,0.39295255581213717,6.194188520919873,6.700100239998776,0.4950898508498047,3.871890435309723,1.288571979116444,7.918853142054502,8.93974333078522,7.711708708024942,1.4338341503964092,4.963762676569568,3.271677364807939,10642,1.0948598208164495,4.786478219196884,0.48592455736826845,1057342436,60.969041066087236
Japan,2013,97,119,Africa,3.4664043196319283,4.740642169055121,9.345311515910517,6.040105292559078,8.788080989945339,0.782464929462231,8.832801315120127,8.790320986349991,6.254053570139048,6.943851643543439,3.6970537749170473,1.4110605260288656,4.015673228999893,0.22206455405157643,3.7045733140744175,3.0735364028610777,3.846375208673546,7.166388967941844,7.7138192095392295,5.099198163884935,5.0879516215800225,9.22007913758344,21578,14.474752005585515,1.0903042042883726,0.07309668220867871,266294045,6.594857682108712
France,2022,42,31,Europe,2.015141254241084,9.276337194810736,1.4980962742445547,2.590541491631156,5.909169240254285,7.814059261710522,9.768596478129549,7.25698508708314,2.1879921108618405,4.041541582269906,0.8740188095081658,8.208607625402527,2.409498865244526,1.4243365553243292,2.5936126172923757,7.944717475697035,4.9237728163782055,4.415270470659619,0.5912265480747558,1.5088463545282393,7.042777293606237,2.561053495214476,7828,5.246863569861593,10.493229504727884,0.25002058457195575,15307243,97.75628592690259
France,2013,68,23,Americas,8.07555550999301,2.114907436083502,4.198306385472202,8.366390174069664,8.939766743059621,9.249827730711878,8.305333489557631,4.72175140173945,4.233789190405521,0.3673038093640768,7.363284263050493,5.267421209837079,6.815941118784741,3.7585658435545035,9.971292460562784,8.831160835715329,8.876235206103688,5.640784114180402,9.736017899275263,4.380484932439039,2.4422052218471157,3.4749886602027913,68269,8.321779837486524,0.43273496365597075,0.7037527450542784,1015999983,30.224101845872575
Russia,2023,27,48,Oceania,0.5386211445509648,5.546917528472745,9.116078569574888,1.6321996595007149,1.1626815126626522,5.628156198177924,0.3177626242387821,7.532004760410383,6.21410840834407,8.396699333378972,3.6551314460159903,8.248836484314152,1.976778988620178,8.839683282859138,4.47380231868848,4.1436333187119425,2.0751105374165,4.361108640696437,7.271444623754948,5.625258568405042,0.7679105606101855,1.9657319596274103,15328,9.003694343361662,13.422738584707721,0.06967309515715547,538582436,71.41142735737256
China,2001,65,109,Asia,0.6967286442358778,1.2583869051366914,3.491192701442519,0.22282428071070615,4.546941649255642,1.3956681730832166,6.518539681768095,6.903976232075948,8.3057680735426,3.1840344092236714,0.3004970292369702,2.1115688139235855,2.309169935825958,7.60574610687164,2.6783200753597667,7.812577026533763,9.938524634018352,1.9678768417425307,9.543409314306885,8.11579021451985,5.286811147575266,5.370871450308451,58905,13.871406281245797,14.590583364806756,0.6378292086751944,100817314,63.16473601791937
France,2012,66,40,Americas,4.405217439841466,4.472202852023644,7.680814070435371,9.081488584424017,4.286761158120758,5.581608582861016,4.956592463138698,9.130514249049291,5.496565204790627,9.464017349174132,0.7587535977331417,1.303415132561696,9.985456537471848,5.301682374185188,4.070651919763913,3.322240314204239,4.563061780077696,4.516874191001197,9.792587844426603,8.613041999281386,3.204032587198281,9.99272951542101,42211,13.626138005502426,10.896650751128249,0.450400013173314,289304402,3.308346661832029
India,2013,85,6,Africa,2.5255454740860506,5.699036966468424,3.8925978624110202,5.75388958054606,3.3644758699299104,7.7034123945267865,9.378954932139154,2.6355722313150345,1.7712650419770515,8.795580933107152,1.985986157839137,6.889687693926611,8.886687260967616,4.303447653778326,2.794132828355924,5.087905794257392,2.5830295476365492,8.074096792272604,3.570028158065753,0.2769993508389246,1.2289056130126086,7.180543698999586,64799,7.5696716797050385,5.14578309635654,0.18069089395438176,1178748566,86.23595899526053
Japan,2023,57,38,Oceania,7.454524135070204,6.0567522217317205,8.049266783230417,0.6964149081131865,0.0020139813431041542,7.184162052263005,9.021388646939851,1.193114592570097,9.51739524974993,2.3391624424314394,7.869155321362512,0.583975266001826,6.971391184065707,4.557990763788754,3.5209297962120614,0.2018446642741989,8.924939223495949,2.6658805683848454,5.433823574579437,6.892153945278895,1.401256212942904,4.713174205124686,13801,16.26469643469046,3.385818682827975,0.09957646782705831,1075171376,30.443234733699942
Germany,2018,51,169,Africa,6.34190076921191,3.6552879690727913,9.810023499572086,5.797293871230052,8.910290186112523,7.417190058665551,9.880461743822073,4.700511629722638,0.9001514954688916,9.654710148944437,7.991884050823521,2.43985945550391,3.157627578702643,8.846444145168944,1.2587541764702603,7.119958753168466,0.7650401755426772,6.403404940467233,7.294652622360353,4.101590374360542,2.1301105526003616,9.829266044751487,44245,2.4296873098329996,1.6534630018664709,0.6829736261901251,520364586,24.905625512355023
Germany,2006,36,100,Africa,7.725347961266315,0.7633564216645283,3.878220105752783,1.4501416832244862,7.77706610152795,2.791738425534777,8.619342242616826,3.6108081086215114,3.6711929101302543,8.53560759463925,9.966125552840314,9.087136473635692,5.36718349111983,7.246311308626231,0.008470173614206766,7.187109391923109,6.423192212448916,5.532732088138175,8.490837871743883,4.9495379269664275,3.377861089747387,0.491743404664462,63581,4.654392190913425,0.08924681408539636,0.17608398979563278,878273869,5.855095077528139
UK,2002,83,27,Oceania,3.2467895633780106,6.553260713826527,8.450986545742005,0.3138600639686506,6.5285751559978875,0.7373752258424227,5.468921338571507,9.748611470669783,9.213239407039296,9.85016453652259,2.409232838169011,1.3275796867972989,1.2661579518114674,1.7201251450455979,4.916243844953772,1.0020372633369379,0.6168920870487471,9.201088956140627,9.709474677848405,2.218429440539329,4.368383267839332,2.859015272739953,56878,8.49391577401525,6.456628208271672,0.5227250900488969,1057337182,25.03314760085188
South Africa,2014,61,69,Oceania,7.405189396178674,4.884318604532778,9.884168248403007,1.1652404749075418,1.2896684385163404,1.4896363854845018,7.149005154101057,0.07504187666253603,6.023334638143313,6.779484551410802,0.6043705302360558,3.755558891358166,3.3395151914958388,9.397318876124753,4.891421270603253,3.5880514311841702,9.461926075599111,7.461696147285581,9.744560269120225,0.3426965294435036,9.565682056943912,8.381173979669702,17791,4.377073274721082,9.706686770865398,0.4930251755882995,325917456,62.00594940478222
China,2022,51,57,Africa,8.62303236026399,1.368788666372569,9.838301430112542,7.751074285059703,3.782051336915041,9.555064850789407,9.6467723636654,9.333830619797961,6.626522612248531,9.307267492442422,2.831308276937845,9.455828973600063,0.6797053618955284,7.72915053821885,1.5696173746897935,4.835466764580763,6.397194168023699,3.6139141814179974,3.2775398672975453,8.353902175688411,4.852336162663709,5.2436069065602755,19543,18.55168624538355,5.64538823203578,0.673639281066248,1319959747,20.08686455187655
South Africa,2013,41,17,Asia,3.452744944185717,9.358759694060996,4.337710815333081,7.556609048135998,9.243269973678313,6.1351398709598115,5.781167277665925,9.55079222499964,3.0169264450820332,6.900931220517148,1.7881999748448596,0.20003215914057182,6.103183314259706,0.34156074380421675,8.326796356519012,7.7410644687056145,3.9797060908474267,5.617264004546571,6.804781386868824,2.3062802458607057,9.134052492150744,0.04696544497747812,11937,18.555974451477017,6.572942243825331,0.43131728148841175,386727915,46.65012515667304
France,2010,35,71,Oceania,3.398958211618334,9.556686621834432,4.8576112054915,6.043181349152832,6.169296050695467,7.2789960586392555,8.399791870122634,0.5095837676845605,0.7853855535019139,8.550933904508911,7.103879989153981,4.453151134504506,8.57495741702698,5.022570280568253,1.9180559663321017,8.236065318289496,4.24403044745576,9.112120009010422,1.469326872525194,8.802975250404184,5.462522112752001,4.567527801539251,47507,3.4121321892703937,10.27841650794296,0.9154036403672805,1255448648,79.97012820737783
Japan,2014,34,47,Americas,8.999514039064263,8.56606279831369,3.03401561643002,2.093282899128057,6.034105365260251,8.99064591780606,9.4220987612206,8.89569851145667,3.6576097752544,6.104292926794068,9.69240387773468,7.864592216128798,8.095513010969341,6.527817957387195,7.701895638691112,7.191587116085972,1.6513657140532867,2.26480586888428,8.105242415335972,0.6970206314723737,1.5808451474375307,0.2181708482533673,28452,8.264763011624602,6.135503194409924,0.8524284584383494,921048993,95.51869823932925
UK,2012,84,79,Europe,0.4979025318770913,8.438683005175974,3.1401876372236504,7.3896706579530855,9.131265747570346,8.52754566551292,5.70537691248794,4.707788396314428,4.021573568169544,9.291743725799622,2.7302502680833096,9.089804054119694,8.56081269047497,0.6098900317300582,1.9027052676898726,2.1584695184178617,3.6000811342722825,4.744833181012264,1.5950108139301855,4.084326218661497,8.429321457607186,5.734860821408575,49609,19.84002765774299,11.60123245879436,0.8175048923759454,982682938,70.04919549252509
Brazil,2017,32,110,Asia,3.5018940573084434,0.9867127586805613,4.924706226322353,4.080452672150676,5.598337248996376,2.1840184971911905,1.5915424608017692,7.6615073645386635,2.7027236156139436,5.180869056294569,3.286330827811689,7.355769169571888,1.7459971858024292,3.530601759002623,2.812633421989168,3.563407267997125,9.037989742337098,2.2168062266209843,8.906803152662292,7.423458159434863,0.16480507294426627,6.327417809799828,56554,0.38836568821337236,9.63513870479393,0.277289430530929,714905501,19.57331208434504
France,2005,66,13,Oceania,1.1867249207180408,9.934201095825678,2.005185900643087,5.1075361712634,5.976232485569792,0.5806004460875369,1.555633931402144,0.7925553113494743,2.1548539053986127,7.3656872565912455,3.5111617185036135,8.883917331239898,6.500846114481559,6.4830246172581525,2.6988676116601895,2.4730287089441383,8.053749570930107,4.184244305141772,9.790999493183033,2.5674756493686113,5.637369772900493,2.0140833364373356,5688,0.8658675137584737,10.070987861159352,0.9849486554342944,1135722180,38.31396572491571
China,2002,61,139,Oceania,0.28980590249976235,4.003806798637316,7.111232961549275,8.976406933263213,3.457156944762173,9.251282008634586,1.1531717416795983,9.552055941180805,3.555087074308265,9.16960452093178,8.569537581006843,0.34368232405588506,9.567420381914411,8.16087674337881,2.2958862880624595,6.371853091281388,6.614821315790646,0.5822323228980908,0.8634831203052928,9.67413440494189,3.4181344642844556,9.864973213454409,2013,16.85856815810761,9.289663329361446,0.5241613137935505,1270447081,55.404986717171944
Germany,2018,96,124,Asia,1.1286941764682212,1.6312111586711353,5.3630853475425235,4.578575237381254,3.714409292323716,9.81668292637757,4.763231802749402,6.075484750540642,6.394168767635788,4.223901187439013,5.780188407359132,0.9987617930167669,7.832511645716713,9.771378956415687,9.525739900083327,6.4734957889576314,9.677821778233756,8.759704452966332,5.1235908449521865,6.3749630706600735,4.382376935616027,8.338041388325792,58419,7.643525214120011,1.7957528935135092,0.9766290845335933,980067650,87.14078649638596
Russia,2014,40,109,Europe,4.3124579118027695,8.121017282172211,8.980678571732824,6.263661538514906,6.856068624141526,5.673441935139753,4.801415782727543,8.986943033195438,9.490347471182908,0.2640207490361146,9.739763961037054,7.377265798130174,0.03390378797691551,1.2163045293408004,2.6346136367058923,0.16169159424415214,5.734366767125105,9.782457514883006,2.647317309487284,2.1739231663184997,7.9745806861666555,4.638327557941489,42637,14.614923603105495,10.26118832027458,0.8409696396215297,465787476,54.77232645876933
